time, lone, latg, alti, altia, vimag, vrmag, loneip, latgip, tgo, path, azih, pati, alph, beta, thep, psip, eu_r1, eu_r2, eu_i1, eu_i2, inc, ha, hp, aorb, ta, mach, dp, thru, drag, ab, massLV, drng, drngi, delv0, delv1, delv2, delv3, delv4, plon, diip0, diip1, diip2, diip3
   55.0000000,  127.5369108,   34.4271457,    5.3626584,    5.3626584,    0.4548292,    0.2344289,  127.5408534,   34.4005632,   64.2555786,   78.6962103,  172.6929543,   30.3594806,    0.1276991,    0.3194142,   78.7978000,    0.0000000,   78.8336524,  171.0743468,   78.7978000,    0.0000000,   34.9887601,    8.0716908,-6370.2543140, 3197.0456884,  179.9170122,    0.7347369,   19.4549987,  696.5232503,   27.8488451,    1.6831330,40511.3371141,    0.5230683,    3.5042001,    0.5809248,    0.0038899,    0.1235688,    0.0873463,    0.8669003,   26.0818409,    0.0062080,    1.6272332,   -0.0029173,    0.0004774
   55.2000000,  127.5369236,   34.4270633,    5.4087635,    5.4087635,    0.4556290,    0.2358187,  127.5409496,   34.3999755,   64.5812798,   78.6041580,  172.6778831,   30.4883891,    0.1226624,    0.3197771,   78.7004640,    0.0000000,   78.7365201,  171.0698638,   78.7004640,    0.0000000,   35.0039293,    8.1483009,-6370.2473201, 3197.0874904,  179.9165100,    0.7395293,   19.5875859,  696.8131422,   28.3519657,    1.6847119,40460.4646309,    0.5323119,    3.5702124,    0.5825012,    0.0039652,    0.1245595,    0.0875769,    0.8705724,   25.9267889,    0.0062295,    1.6297742,   -0.0029601,    0.0004850
   55.4000000,  127.5369367,   34.4269798,    5.4551264,    5.4551264,    0.4564344,    0.2372121,  127.5410474,   34.3993791,   64.9074866,   78.5118373,  172.6629877,   30.6168862,    0.1178949,    0.3201374,   78.6031280,    0.0000000,   78.6393888,  171.0654623,   78.6031280,    0.0000000,   35.0194294,    8.2253876,-6370.2402143, 3197.1295867,  179.9160061,    0.7443418,   19.7196576,  697.1031837,   28.8598989,    1.6862829,40409.5921477,    0.5416848,    3.6371922,    0.5840722,    0.0040422,    0.1255539,    0.0878063,    0.8742491,   25.7705257,    0.0062510,    1.6322898,   -0.0030033,    0.0004927
   55.6000000,  127.5369499,   34.4268951,    5.5017475,    5.5017475,    0.4572454,    0.2386093,  127.5411467,   34.3987741,   65.2341940,   78.4192545,  172.6482661,   30.7449653,    0.1133901,    0.3204952,   78.5057920,    0.0000000,   78.5422587,  171.0611402,   78.5057920,    0.0000000,   35.0352650,    8.3029515,-6370.2329954, 3197.1719780,  179.9155005,    0.7491745,   19.8511921,  697.3933585,   29.3726187,    1.6878462,40358.7196644,    0.5511880,    3.7051477,    0.5856379,    0.0041210,    0.1265522,    0.0880346,    0.8779305,   25.6130592,    0.0062727,    1.6347798,   -0.0030468,    0.0005004
   55.8000000,  127.5369633,   34.4268092,    5.5486272,    5.5486272,    0.4580620,    0.2400102,  127.5412475,   34.3981604,   65.5613968,   78.3264160,  172.6337168,   30.8726199,    0.1091419,    0.3208503,   78.4084560,    0.0000000,   78.4451296,  171.0568957,   78.4084560,    0.0000000,   35.0514404,    8.3809930,-6370.2256619, 3197.2146655,  179.9149932,    0.7540275,   19.9821673,  697.6836500,   29.8900975,    1.6894017,40307.8471812,    0.5608229,    3.7740872,    0.5871981,    0.0042016,    0.1275541,    0.0882617,    0.8816165,   25.4543974,    0.0062945,    1.6372443,   -0.0030907,    0.0005082
   56.0000000,  127.5369770,   34.4267222,    5.5957660,    5.5957660,    0.4588843,    0.2414148,  127.5413500,   34.3975378,   65.8890900,   78.2333278,  172.6193379,   30.9998437,    0.1051440,    0.3212028,   78.3111200,    0.0000000,   78.3480017,  171.0527266,   78.3111200,    0.0000000,   35.0679602,    8.4595129,-6370.2182127, 3197.2576501,  179.9144841,    0.7589009,   20.1125612,  697.9740419,   30.4123065,    1.6909494,40256.9746980,    0.5705907,    3.8440187,    0.5887530,    0.0042842,    0.1285598,    0.0884877,    0.8853071,   25.2945487,    0.0063165,    1.6396833,   -0.0031350,    0.0005161
   56.2000000,  127.5369909,   34.4266339,    5.6431641,    5.6431641,    0.4597121,    0.2428232,  127.5414540,   34.3969064,   66.2172684,   78.1399961,  172.6051276,   31.1266302,    0.1013905,    0.3215528,   78.2137840,    0.0000000,   78.2508749,  171.0486311,   78.2137840,    0.0000000,   35.0848290,    8.5385115,-6370.2106464, 3197.3009325,  179.9139734,    0.7637947,   20.2423518,  698.2645177,   30.9392150,    1.6924894,40206.1022148,    0.5804925,    3.9149505,    0.5903026,    0.0043686,    0.1295692,    0.0887125,    0.8890024,   25.1335215,    0.0063386,    1.6420967,   -0.0031796,    0.0005240
   56.4000000,  127.5370050,   34.4265445,    5.6908219,    5.6908219,    0.4605456,    0.2442352,  127.5415596,   34.3962659,   66.5459270,   78.0464267,  172.5910842,   31.2529733,    0.0978754,    0.3219002,   78.1164480,    0.0000000,   78.1537492,  171.0446074,   78.1164480,    0.0000000,   35.1020511,    8.6179894,-6370.2029617, 3197.3445139,  179.9134608,    0.7687089,   20.3715169,  698.5550607,   31.4707909,    1.6940215,40155.2297315,    0.5905297,    3.9868909,    0.5918467,    0.0044549,    0.1305822,    0.0889361,    0.8927024,   24.9713244,    0.0063608,    1.6444847,   -0.0032246,    0.0005320
   56.6000000,  127.5370193,   34.4264538,    5.7387399,    5.7387399,    0.4613847,    0.2456510,  127.5416668,   34.3956165,   66.8750606,   77.9526254,  172.5772058,   31.3788666,    0.0945929,    0.3222450,   78.0191120,    0.0000000,   78.0566247,  171.0406537,   78.0191120,    0.0000000,   35.1196312,    8.6979471,-6370.1951571, 3197.3883950,  179.9129465,    0.7736438,   20.5000344,  698.8456544,   32.0070005,    1.6955459,40104.3572483,    0.6007033,    4.0598479,    0.5933855,    0.0045432,    0.1315989,    0.0891586,    0.8964071,   24.8079662,    0.0063831,    1.6468472,   -0.0032700,    0.0005401
   56.8000000,  127.5370338,   34.4263619,    5.7869183,    5.7869183,    0.4622294,    0.2470704,  127.5417756,   34.3949579,   67.2046642,   77.8585981,  172.5634906,   31.5043040,    0.0915374,    0.3225873,   77.9217760,    0.0000000,   77.9595013,  171.0367684,   77.9217760,    0.0000000,   35.1375737,    8.7783851,-6370.1872314, 3197.4325768,  179.9124305,    0.7785992,   20.6278822,  699.1362822,   32.5478086,    1.6970625,40053.4847651,    0.6110147,    4.1338300,    0.5949190,    0.0046334,    0.1326193,    0.0893800,    0.9001165,   24.6434559,    0.0064056,    1.6491842,   -0.0033157,    0.0005482
   57.0000000,  127.5370485,   34.4262688,    5.8353575,    5.8353575,    0.4630797,    0.2484935,  127.5418861,   34.3942902,   67.5347326,   77.7643502,  172.5499367,   31.6292794,    0.0887032,    0.3229270,   77.8244400,    0.0000000,   77.8623792,  171.0329496,   77.8244400,    0.0000000,   35.1558830,    8.8593037,-6370.1791832, 3197.4770602,  179.9119126,    0.7835754,   20.7550381,  699.4269275,   33.0931783,    1.6985714,40002.6122819,    0.6214650,    4.2088452,    0.5964471,    0.0047257,    0.1336433,    0.0896001,    0.9038306,   24.4778027,    0.0064282,    1.6514957,   -0.0033618,    0.0005564
   57.2000000,  127.5370635,   34.4261745,    5.8840579,    5.8840579,    0.4639356,    0.2499202,  127.5419982,   34.3936132,   67.8652608,   77.6698873,  172.5365423,   31.7537867,    0.0860848,    0.3232643,   77.7271040,    0.0000000,   77.7652582,  171.0291960,   77.7271040,    0.0000000,   35.1745637,    8.9407035,-6370.1710111, 3197.5218462,  179.9113930,    0.7885724,   20.8814799,  699.7175736,   33.6430713,    1.7000726,39951.7397987,    0.6320555,    4.2849017,    0.5979699,    0.0048200,    0.1346709,    0.0898191,    0.9075495,   24.3110159,    0.0064509,    1.6537819,   -0.0034083,    0.0005647
   57.4000000,  127.5370787,   34.4260789,    5.9330198,    5.9330198,    0.4647971,    0.2513507,  127.5421120,   34.3929268,   68.1962436,   77.5752148,  172.5233056,   31.8778200,    0.0836769,    0.3235990,   77.6297680,    0.0000000,   77.6681385,  171.0255058,   77.6297680,    0.0000000,   35.1936201,    9.0225848,-6370.1627137, 3197.5669356,  179.9108717,    0.7935903,   21.0071854,  700.0082039,   34.1974476,    1.7015661,39900.8673154,    0.6427874,    4.3620079,    0.5994873,    0.0049164,    0.1357021,    0.0900369,    0.9112731,   24.1431051,    0.0064738,    1.6560428,   -0.0034551,    0.0005730
   57.6000000,  127.5370941,   34.4259820,    5.9822435,    5.9822435,    0.4656643,    0.2527847,  127.5422274,   34.3922311,   68.5276762,   77.4803379,  172.5102246,   32.0013734,    0.0814743,    0.3239312,   77.5324320,    0.0000000,   77.5710199,  171.0218776,   77.5324320,    0.0000000,   35.2130567,    9.1049482,-6370.1542897, 3197.6123293,  179.9103485,    0.7986291,   21.1321324,  700.2988016,   34.7562656,    1.7030520,39849.9948322,    0.6536620,    4.4401719,    0.6009994,    0.0050148,    0.1367369,    0.0902535,    0.9150014,   23.9740798,    0.0064969,    1.6582783,   -0.0035023,    0.0005814
   57.8000000,  127.5371098,   34.4258838,    6.0317295,    6.0317295,    0.4665370,    0.2542224,  127.5423445,   34.3915259,   68.8595533,   77.3852619,  172.4972976,   32.1244409,    0.0794716,    0.3242608,   77.4350960,    0.0000000,   77.4739026,  171.0183099,   77.4350960,    0.0000000,   35.2328780,    9.1877939,-6370.1457375, 3197.6580282,  179.9098235,    0.8036890,   21.2562988,  700.5893500,   35.3194822,    1.7045303,39799.1223490,    0.6646803,    4.5194019,    0.6025061,    0.0051154,    0.1377752,    0.0904690,    0.9187345,   23.8039500,    0.0065201,    1.6604887,   -0.0035499,    0.0005899
   58.0000000,  127.5371257,   34.4257844,    6.0814779,    6.0814779,    0.4674154,    0.2556638,  127.5424634,   34.3908111,   69.1918700,   77.2899918,  172.4845226,   32.2470170,    0.0776639,    0.3245880,   77.3377600,    0.0000000,   77.3767866,  171.0148014,   77.3377600,    0.0000000,   35.2530882,    9.2711223,-6370.1370558, 3197.7040332,  179.9092967,    0.8087700,   21.3796623,  700.8798324,   35.8870527,    1.7060011,39748.2498658,    0.6758438,    4.5997063,    0.6040076,    0.0052182,    0.1388171,    0.0906832,    0.9224723,   23.6327257,    0.0065434,    1.6626739,   -0.0035978,    0.0005984
   58.2000000,  127.5371418,   34.4256836,    6.1314892,    6.1314892,    0.4682993,    0.2571088,  127.5425839,   34.3900868,   69.5246212,   77.1945327,  172.4718979,   32.3690958,    0.0760461,    0.3249128,   77.2404240,    0.0000000,   77.2796718,  171.0113506,   77.2404240,    0.0000000,   35.2736918,    9.3549338,-6370.1282431, 3197.7503453,  179.9087680,    0.8138722,   21.5022009,  701.1702321,   36.4589308,    1.7074643,39697.3773825,    0.6871536,    4.6810931,    0.6055037,    0.0053231,    0.1398625,    0.0908963,    0.9262150,   23.4604171,    0.0065669,    1.6648340,   -0.0036461,    0.0006070
   58.4000000,  127.5371582,   34.4255816,    6.1817636,    6.1817636,    0.4691889,    0.2585574,  127.5427062,   34.3893527,   69.8578019,   77.0988895,  172.4594215,   32.4906717,    0.0746133,    0.3252350,   77.1430880,    0.0000000,   77.1825582,  171.0079562,   77.1430880,    0.0000000,   35.2946932,    9.4392287,-6370.1192980, 3197.7969654,  179.9082376,    0.8189957,   21.6238923,  701.4605324,   37.0350685,    1.7089201,39646.5048993,    0.6986108,    4.7635706,    0.6069945,    0.0054302,    0.1409113,    0.0911081,    0.9299624,   23.2870346,    0.0065906,    1.6669691,   -0.0036947,    0.0006157
   58.6000000,  127.5371748,   34.4254782,    6.2323015,    6.2323015,    0.4700840,    0.2600096,  127.5428302,   34.3886088,   70.1914072,   77.0030670,  172.4470916,   32.6117391,    0.0733608,    0.3255548,   77.0457520,    0.0000000,   77.0854460,  171.0046170,   77.0457520,    0.0000000,   35.3160966,    9.5240074,-6370.1102190, 3197.8438942,  179.9077052,    0.8241405,   21.7447145,  701.7507164,   37.6154164,    1.7103685,39595.6324161,    0.7102169,    4.8471471,    0.6084800,    0.0055396,    0.1419637,    0.0913188,    0.9337147,   23.1125887,    0.0066144,    1.6690793,   -0.0037437,    0.0006245
   58.8000000,  127.5371916,   34.4253735,    6.2831032,    6.2831032,    0.4709848,    0.2614654,  127.5429560,   34.3878552,   70.5254320,   76.9070698,  172.4349064,   32.7322927,    0.0722839,    0.3258722,   76.9484160,    0.0000000,   76.9883350,  171.0013316,   76.9484160,    0.0000000,   35.3379063,    9.6092701,-6370.1010046, 3197.8911328,  179.9071711,    0.8293069,   21.8646454,  702.0407674,   38.1999235,    1.7118095,39544.7599329,    0.7219729,    4.9318308,    0.6099603,    0.0056513,    0.1430195,    0.0915283,    0.9374718,   22.9370902,    0.0066383,    1.6711648,   -0.0037931,    0.0006333
   59.0000000,  127.5372087,   34.4252674,    6.3341689,    6.3341689,    0.4718911,    0.2629248,  127.5430835,   34.3870916,   70.8598714,   76.8109028,  172.4228641,   32.8523269,    0.0713778,    0.3261871,   76.8510800,    0.0000000,   76.8912253,  170.9980990,   76.8510800,    0.0000000,   35.3601267,    9.6950173,-6370.0916534, 3197.9386819,  179.9066350,    0.8344947,   21.9836631,  702.3306687,   38.7885371,    1.7132433,39493.8874497,    0.7338801,    5.0176299,    0.6114352,    0.0057652,    0.1440787,    0.0917366,    0.9412337,   22.7605498,    0.0066625,    1.6732255,   -0.0038429,    0.0006421
   59.2000000,  127.5372261,   34.4251600,    6.3854991,    6.3854991,    0.4728030,    0.2643878,  127.5432128,   34.3863180,   71.1947205,   76.7145703,  172.4109628,   32.9718364,    0.0706381,    0.3264995,   76.7537440,    0.0000000,   76.7941170,  170.9949178,   76.7537440,    0.0000000,   35.3827619,    9.7812490,-6370.0821638, 3197.9865426,  179.9060971,    0.8397043,   22.1017455,  702.6204035,   39.3812029,    1.7146698,39443.0149664,    0.7459398,    5.1045526,    0.6129049,    0.0058815,    0.1451414,    0.0919437,    0.9450005,   22.5829786,    0.0066868,    1.6752616,   -0.0038930,    0.0006511
   59.4000000,  127.5372436,   34.4250512,    6.4370939,    6.4370939,    0.4737206,    0.2658543,  127.5433440,   34.3855343,   71.5299744,   76.6180769,  172.3992007,   33.0908161,    0.0700603,    0.3268096,   76.6564080,    0.0000000,   76.6970100,  170.9917870,   76.6564080,    0.0000000,   35.4058162,    9.8679657,-6370.0725344, 3198.0347157,  179.9055573,    0.8449355,   22.2188708,  702.9099551,   39.9778652,    1.7160892,39392.1424832,    0.7581532,    5.1926072,    0.6143693,    0.0060002,    0.1462075,    0.0921496,    0.9487721,   22.4043879,    0.0067113,    1.6772733,   -0.0039435,    0.0006601
   59.6000000,  127.5372615,   34.4249411,    6.4889536,    6.4889536,    0.4746437,    0.2673245,  127.5434769,   34.3847406,   71.8656282,   76.5214270,  172.3875761,   33.2092606,    0.0696400,    0.3271172,   76.5590720,    0.0000000,   76.5999043,  170.9887054,   76.5590720,    0.0000000,   35.4292938,    9.9551676,-6370.0627636, 3198.0832020,  179.9050156,    0.8501886,   22.3350171,  703.1993067,   40.5784666,    1.7175016,39341.2700000,    0.7705214,    5.2818019,    0.6158284,    0.0061212,    0.1472769,    0.0923543,    0.9525486,   22.2247890,    0.0067359,    1.6792607,   -0.0039943,    0.0006692
   59.8000000,  127.5372796,   34.4248295,    6.5410786,    6.5410786,    0.4755724,    0.2687982,  127.5436116,   34.3839366,   72.2016771,   76.4246249,  172.3760870,   33.3271649,    0.0693730,    0.3274224,   76.4617360,    0.0000000,   76.5028000,  170.9856720,   76.4617360,    0.0000000,   35.4531988,   10.0428549,-6370.0528499, 3198.1320025,  179.9044719,    0.8554636,   22.4501626,  703.4884416,   41.1829482,    1.7189070,39290.3975168,    0.7830458,    5.3721449,    0.6172823,    0.0062446,    0.1483497,    0.0925577,    0.9563300,   22.0441935,    0.0067608,    1.6812239,   -0.0040455,    0.0006783
   60.0000000,  127.5372979,   34.4247166,    6.5934691,    6.5934691,    0.4765066,    0.2702755,  127.5437482,   34.3831223,   72.5381162,   76.3276748,  172.3647319,   33.4445239,    0.0692550,    0.3277252,   76.3644000,    0.0000000,   76.4056971,  170.9826857,   76.3644000,    0.0000000,   35.4775353,   10.1310278,-6370.0427917, 3198.1811181,  179.9039264,    0.8607607,   22.5642858,  703.7773431,   41.7912495,    1.7203055,39239.5250336,    0.7957275,    5.4636445,    0.6187309,    0.0063705,    0.1494258,    0.0927600,    0.9601163,   21.8626128,    0.0067858,    1.6831630,   -0.0040971,    0.0006875
   60.2000000,  127.5373165,   34.4246022,    6.6461254,    6.6461254,    0.4774465,    0.2717563,  127.5438866,   34.3822977,   72.8749407,   76.2305809,  172.3535089,   33.5613328,    0.0692819,    0.3280257,   76.2670640,    0.0000000,   76.3085955,  170.9797456,   76.2670640,    0.0000000,   35.5023075,   10.2196866,-6370.0325875, 3198.2305496,  179.9033789,    0.8660798,   22.6773649,  704.0659945,   42.4033083,    1.7216972,39188.6525503,    0.8085679,    5.5563089,    0.6201743,    0.0064989,    0.1505053,    0.0929611,    0.9639075,   21.6800590,    0.0068110,    1.6850782,   -0.0041490,    0.0006968
   60.4000000,  127.5373354,   34.4244865,    6.6990477,    6.6990477,    0.4783919,    0.2732407,  127.5440269,   34.3814627,   73.2121459,   76.1333472,  172.3424163,   33.6775866,    0.0694496,    0.3283238,   76.1697280,    0.0000000,   76.2114953,  170.9768505,   76.1697280,    0.0000000,   35.5275192,   10.3088315,-6370.0222357, 3198.2802979,  179.9028294,    0.8714212,   22.7893785,  704.3543791,   43.0190612,    1.7230822,39137.7800671,    0.8215681,    5.6501463,    0.6216125,    0.0066298,    0.1515880,    0.0931609,    0.9677036,   21.4965440,    0.0068363,    1.6869697,   -0.0042013,    0.0007061
   60.6000000,  127.5373545,   34.4243693,    6.7522364,    6.7522364,    0.4793429,    0.2747286,  127.5441691,   34.3806172,   73.5497270,   76.0359777,  172.3314523,   33.7932806,    0.0697541,    0.3286195,   76.0723920,    0.0000000,   76.1143966,  170.9739996,   76.0723920,    0.0000000,   35.5531747,   10.3984626,-6370.0117348, 3198.3303639,  179.9022780,    0.8767849,   22.9003052,  704.6424803,   43.6384430,    1.7244606,39086.9075839,    0.8347293,    5.7451649,    0.6230454,    0.0067633,    0.1526741,    0.0933595,    0.9715047,   21.3120799,    0.0068619,    1.6888377,   -0.0042540,    0.0007155
